source,row,severity,kind,json_path,path,detail
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,3,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,5,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,5,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,5,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,5,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,6,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,6,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,6,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,6,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,1,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,1,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,1,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,1,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,2,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,2,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,2,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,2,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,3,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,3,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,3,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,3,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,4,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,4,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,4,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,4,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,5,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,5,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,5,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,5,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,6,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,6,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,6,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,6,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,1,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,1,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,1,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,1,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,2,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,2,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,2,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,2,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,3,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,3,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,3,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,3,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.environment.qemu_path,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.prompt_suite.source,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/prompts/smoke.jsonl,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,4,warning,host_path_leak,$.command[0],/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260429T094456Z.json,5,warning,host_path_leak,$.environment.qemu_bin,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,benchmark artifact contains a machine-specific absolute host path
